  #    World Rank                   ,  Institution                   ,  Country                   ,   
    901-1000  ,   University of Limerick   , Ireland    
    901-1000  ,   Aligarh Muslim University   , India    
    901-1000  ,   Anna University   , India    
    901-1000  ,   Indian Institute of Technology - Roorkee   , India    
    901-1000  ,   Ferdowsi University of Mashhad   , Iran    
    901-1000  ,   Iran University of Medical Sciences   , Iran    
    901-1000  ,   Ehime University   , Japan    
    901-1000  ,   Gifu University   , Japan    
    901-1000  ,   Graduate University for Advanced Studies   , Japan    
    901-1000  ,   Kumamoto University   , Japan    
    901-1000  ,   Meijo University   , Japan    
    901-1000  ,   Niigata University   , Japan    
    901-1000  ,   Ritsumeikan University   , Japan    
    901-1000  ,   Tokyo Medical University   , Japan    
    901-1000  ,   Tokyo University of Agriculture and Technology   , Japan    
    901-1000  ,   Vilnius Gediminas Technical University   , Lithuania    
    901-1000  ,   University of Ibadan   , Nigeria    
    901-1000  ,   Norwegian School of Economics and Business Administration   , Norway    
    901-1000  ,   Sultan Qaboos University   , Oman    
    901-1000  ,   Quaid-i-Azam University   , Pakistan    
    901-1000  ,   Adam Mickiewicz University in Poznan   , Poland    
    901-1000  ,   Warsaw University of Technology   , Poland    
    901-1000  ,   Tomsk State University   , Russia    
    901-1000  ,   Chiang Mai University   , Thailand    
    901-1000  ,   University of Tunis El Manar   , Tunisia    
    901-1000  ,   Ege University   , Turkey    
    901-1000  ,   Gazi University Ankara   , Turkey    
    901-1000  ,   Istanbul Technical University   , Turkey    
    901-1000  ,   Middle East Technical University   , Turkey    
    901-1000  ,   National Chung Hsing University - Taipei   , Taiwan    
    901-1000  ,   National Taiwan Normal University   , Taiwan    
    901-1000  ,   National Taiwan University of Science and Technology   , Taiwan    
    901-1000  ,   University of Hertfordshire   , UK    
    901-1000  ,   University of Ulster   , UK    
    901-1000  ,   Aberystwyth University   , UK    
    901-1000  ,   University of the Orange Free State   , South Africa    
    901-1000  ,   University of Arkansas at Little Rock   , USA    
    901-1000  ,   University of Denver   , USA    
    901-1000  ,   Loyola University of Chicago   , USA    
    901-1000  ,   Amherst College   , USA    
    901-1000  ,   University of Massachusetts at Boston   , USA    
    901-1000  ,   University of Massachusetts at Lowell   , USA    
    901-1000  ,   Williams College   , USA    
    901-1000  ,   Montana State University   , USA    
    901-1000  ,   Rutgers - The State University of New Jersey   , USA    
    901-1000  ,   CUNY Hunter College   , USA    
    901-1000  ,   Haverford College   , USA    
    901-1000  ,   University of Rhode Island   , USA    
    901-1000  ,   South Dakota State University   , USA    
    901-1000  ,   Nara Institute of Science and Technology   , Japan    
    901-1000  ,   University of Tennessee Health Science Center   , USA    
    901-1000  ,   University Paris-Est Cr�teil Val de Marne   , France    
    901-1000  ,   Technical University of Dortmund   , Germany    
    901-1000  ,   University of Lincoln (England)   , UK    
    901-1000  ,   Wroclaw University of Science and Technology   , Poland    
    901-1000  ,   Southwest Petroleum University   , China    
    901-1000  ,   University of Novi Sad   , Serbia    
    901-1000  ,   University of Insubria   , Italy    
    901-1000  ,   Singapore University of Technology & Design   , Singapore    
    901-1000  ,   Liverpool School of Tropical Medicine   , UK    
    901-1000  ,   Wuhan University of Science and Technology   , China    
    901-1000  ,   Indian Institutes Science Education and Research   , India    
    901-1000  ,   Leuphana University Luneburg   , Germany    
    901-1000  ,   Liaoning University of Technology   , China    
    901-1000  ,   Anhui University of Technology   , China    
    901-1000  ,   Qilu University of Technology   , China    
    901-1000  ,   Shandong First Medical University   , China      
